GCF_019670385.1; 5274318; 154490; .48076 
GCF_019670425.1; 5275342; 154485; .48085 
GCF_019670445.1; 5259852; 153755; .48132 
GCF_019670465.1; 5081230; 149165; .47862 
GCF_019670485.1; 5394600; 137980; .55838 
GCF_019670525.1; 4970934; 126515; .47099 
GCF_019670545.1; 4918737; 122545; .46937 
GCF_019670585.1; 4994559; 124545; .47093 
GCF_019670605.1; 5032671; 125715; .47090 
GCF_019670625.1; 5166468; 129600; .47139 
GCF_019670645.1; 5044298; 124940; .46982 
GCF_019670665.1; 4993417; 124775; .46996 
GCF_019670685.1; 5034231; 125670; .47001 
GCF_019670705.1; 4565920; 115350; .47414 
GCF_019702925.1; 1883261; 52750; .58732 
GCF_019670745.1; 4492792; 120125; .34759 
GCF_019702945.1; 2850605; 74420; .68691 
GCF_019693235.1; 5640774; 159880; .64397 
GCF_019702905.1; 4919496; 122380; .61633 
GCF_019693255.1; 6918516; 231335; .40930 
GCF_019702485.1; 6658605; 173550; .40585 
GCF_019702965.1; 5563472; 158515; .42757 
GCF_019702985.1; 5626642; 160465; .42829 
GCF_019703025.1; 5629919; 160800; .42832 
GCF_019703005.1; 5634608; 160565; .42820 
GCF_019703045.1; 5623818; 160315; .42830 
GCF_019703085.1; 5558732; 158345; .42739 
GCF_019703105.1; 5560237; 158465; .42739 
GCF_019703065.1; 5565931; 158415; .42769 
GCF_019703125.1; 5571632; 158505; .42759 
GCF_019703145.1; 5565760; 158435; .42748 
GCF_019703305.1; 1651102; 48660; .52032 
GCF_019703165.1; 5627976; 160560; .42831 
GCF_019703185.1; 5785454; 164210; .43201 
GCF_019703325.1; 1652991; 50065; .53319 
GCF_019703365.1; 2029212; 60300; .61351 
GCF_019703205.1; 5780304; 164220; .43211 
GCF_019703265.1; 4211254; 116310; .60932 
GCF_019703285.1; 4173793; 110165; .60522 
GCF_019703405.1; 1899729; 56085; .61616 
GCF_019703385.1; 2029282; 60275; .61350 
GCF_019703245.1; 5638256; 160630; .42824 
GCF_019703225.1; 5636208; 160585; .42824 
GCF_019703525.1; 1933642; 57415; .61548 
GCF_019703425.1; 1878329; 55370; .61637 
GCF_019703495.1; 1864850; 54815; .61652 
GCF_019703455.1; 1851075; 54400; .61633 
GCF_019703545.1; 1950100; 57945; .61576 
GCF_019703575.1; 1861478; 54260; .61696 
GCF_019703635.1; 1863724; 55030; .61691 
GCF_019703615.1; 1856253; 54255; .61660 
GCF_019703655.1; 1867669; 55110; .61655 
GCF_019703595.1; 1962592; 58010; .61550 
GCF_019703675.1; 1931617; 57015; .61732 
GCF_019703695.1; 1959688; 58775; .61489 
GCF_019703715.1; 1836127; 53930; .61704 
GCF_019703735.1; 1929710; 56810; .61608 
GCF_019703755.1; 2002230; 59285; .61614 
GCF_019703775.1; 1835698; 54090; .61741 
GCF_019703795.1; 1985104; 58455; .61571 
GCF_019703875.1; 2870425; 76625; .53497 
GCF_019703855.1; 4415023; 113465; .53776 
GCF_019703835.1; 5696665; 144475; .52773 
GCF_019703915.1; 5441870; 132680; .31770 
GCF_019704115.1; 2684196; 66770; .36988 
GCF_019704095.1; 2681599; 66885; .36841 
GCF_019703995.1; 5416410; 131975; .31749 
GCF_019703975.1; 5374499; 130925; .31713 
GCF_019704015.1; 5311530; 129880; .31697 
GCF_019704055.1; 5492237; 133650; .31771 
GCF_019704075.1; 5398002; 132130; .31751 
GCF_019704135.1; 4772786; 117945; .37193 
GCF_019704195.1; 4153818; 108675; .52468 
GCF_019704175.1; 4205346; 110425; .52497 
GCF_019703895.1; 9553805; 217940; .27849 
GCF_019704215.1; 4267043; 112005; .52433 
GCF_019704255.1; 4190216; 109905; .52467 
GCF_019704155.2; 5863663; 159510; .64421 
GCF_019704235.1; 4211066; 110270; .52455 
GCF_019704355.1; 4312225; 149375; .56305 
GCF_019704335.1; 4299803; 149185; .56296 
GCF_019704275.1; 5638633; 153430; .57231 
GCF_019704375.1; 4299888; 148970; .56291 
GCF_019704395.1; 4297439; 149115; .56294 
GCF_019704415.1; 4297610; 148985; .56293 
GCF_019704515.1; 2084966; 61000; .58137 
GCF_019704435.1; 4294782; 148635; .56297 
GCF_019704455.1; 4299203; 148560; .56310 
GCF_019704475.1; 4322538; 149110; .56321 
GCF_019704575.1; 2698525; 68865; .40331 
GCF_019704495.1; 4730554; 116845; .33336 
GCF_019704535.1; 4659330; 163365; .36051 
GCF_019710455.1; 3705212; 104695; .57952 
GCF_019720735.1; 947377; 21175; .67738 
GCF_019710375.1; 5100473; 149150; .47872 
GCF_019710395.2; 5144517; 150315; .47864 
GCF_019710415.1; 5595331; 176470; .49367 
GCF_019720775.1; 4165148; 113385; .53637 
GCF_019710535.1; 6602514; 161690; .39715 
GCF_019720835.1; 5018086; 134065; .46768 
GCF_019711195.1; 7790061; 176630; .59344 
GCF_019711215.1; 6897877; 179990; .34257 
GCF_019720795.1; 5176133; 165310; .49526 
GCF_019710495.1; 7901568; 214345; .35058 
GCF_019704555.1; 12315136; 290610; .29140 
GCF_019722725.1; 3734854; 94280; .46071 
GCF_019738975.1; 2979563; 82925; .66821 
GCF_019720855.1; 7518880; 201015; .34933 
GCF_019754215.1; 1675652; 51365; .69002 
GCF_019720875.1; 7077191; 182620; .34377 
GCF_019754015.1; 4072568; 109905; .53394 
GCF_019740355.2; 4474908; 113940; .64650 
GCF_019754255.1; 2446133; 68210; .59480 
GCF_019754155.1; 4610873; 149440; .49222 
GCF_019754275.1; 2484822; 69770; .59464 
GCF_019739095.1; 6433239; 161350; .33999 
GCF_019774575.1; 2897268; 70445; .66992 
GCF_019774535.1; 3080800; 81050; .62261 
GCF_019739075.1; 6772726; 170670; .34028 
GCF_019774515.1; 3510493; 82920; .65670 
GCF_019774595.1; 2901758; 71530; .66903 
GCF_019738995.2; 7548561; 201505; .34733 
GCF_019754235.1; 7037075; 172390; .38306 
GCF_019774635.1; 2077162; 72980; .58305 
GCF_019774615.1; 9354353; 217460; .28726 
GCF_019787645.1; 3523590; 93115; .56810 
GCF_019797805.1; 2675894; 72440; .52829 
GCF_019787665.1; 2821209; 75915; .67680 
GCF_019797785.1; 2135336; 57595; .62171 
GCF_019787625.1; 3603643; 96305; .57241 
GCF_019797825.1; 2182305; 57675; .53045 
GCF_019802725.1; 2227130; 56235; .64576 
GCF_019802705.1; 2410279; 62240; .64571 
GCF_019797765.1; 4254155; 106285; .25727 
GCF_019802745.1; 2638651; 71490; .64794 
GCF_019797905.1; 3906945; 102520; .60170 
GCF_019793575.1; 4954712; 147290; .49378 
GCF_019802765.1; 2246082; 56770; .64592 
GCF_019793815.1; 4567309; 111715; .34020 
GCF_019797845.1; 5065993; 137740; .47525 
GCF_019802785.1; 2156612; 53800; .64635 
GCF_019797945.1; 4943327; 145760; .47861 
GCF_019797925.1; 5515124; 177470; .56455 
GCF_019798025.1; 5683171; 160025; .42934 
GCF_019793595.1; 5873988; 168885; .42974 
GCF_019797865.1; 5681074; 171910; .32268 
GCF_019797885.1; 6088128; 147510; .42570 
GCF_019798005.1; 5813100; 162710; .43134 
GCF_019797985.1; 5670150; 159285; .42884 
GCF_019798185.1; 5713357; 162625; .42880 
GCF_019802685.1; 5333163; 166415; .49519 
GCF_019803445.1; 3578758; 97005; .37289 
GCF_019793795.1; 7482035; 170965; .54070 
GCF_019822885.1; 2844365; 84160; .58766 
GCF_019803045.1; 5541843; 159295; .47274 
GCF_019823045.1; 3282426; 81440; .41112 
GCF_019803065.1; 6281525; 170450; .44226 
GCF_019823005.1; 6430185; 158125; .39311 
GCF_019823065.1; 6504910; 164810; .36431 
GCF_019823085.1; 7432971; 181340; .41363 
GCF_019844055.1; 1824425; 49000; .57219 
GCF_019823765.1; 5951213; 170135; .43122 
GCF_019856355.1; 2117119; 56190; .58549 
GCF_019856315.1; 2233500; 58835; .58309 
GCF_019856375.1; 2112569; 56155; .58525 
GCF_019856275.1; 2326439; 60740; .58370 
GCF_019856415.1; 2114495; 56225; .58546 
GCF_019856395.1; 2112194; 55970; .58556 
GCF_019823805.1; 5948603; 169975; .43122 
GCF_019823835.1; 6172015; 176805; .43281 
GCF_019823785.1; 5976330; 168180; .43383 
GCF_019856475.1; 2115061; 56155; .58554 
GCF_019856435.1; 2312570; 62910; .60203 
GCF_019823875.1; 5917598; 169735; .43057 
GCF_019823855.1; 5994429; 171705; .43118 
GCF_019844075.1; 4264697; 112810; .30018 
GCF_019823895.1; 5960167; 167325; .43249 
GCF_019844015.1; 5152611; 163950; .49198 
GCF_019844035.1; 5158659; 164170; .49203 
GCF_019844095.1; 4922999; 176615; .44604 
GCF_019843995.1; 5315723; 168145; .49348 
GCF_019823915.1; 6155900; 176330; .43261 
GCF_019856495.1; 3428538; 99865; .52325 
GCF_019823955.1; 5895487; 168455; .43060 
GCF_019823935.1; 6163697; 176610; .43268 
GCF_019856235.1; 5620283; 160660; .45758 
GCF_019856595.1; 3034347; 80150; .62276 
GCF_019856555.1; 4167935; 111630; .53618 
GCF_019856255.1; 9062514; 219035; .33318 
GCF_019856535.1; 6412255; 153830; .40097 
GCF_019856615.1; 3336887; 94895; .41697 
GCF_019873825.1; 948809; 22670; .70521 
GCF_019857285.1; 7133337; 184090; .34577 
GCF_019857365.1; 7123848; 186805; .34667 
GCF_019857245.1; 6846907; 178400; .34228 
GCF_019857265.1; 7004506; 180755; .34561 
GCF_019857325.1; 6800422; 175535; .34193 
GCF_019857305.1; 7114803; 183460; .34553 
GCF_019857345.1; 7550839; 199085; .35166 
GCF_019857385.1; 7071265; 146965; .56759 
GCF_019857405.1; 6954014; 183230; .34383 
GCF_019857425.1; 7226273; 191525; .34662 
GCF_019857445.1; 6628640; 169915; .34035 
GCF_019880285.1; 4029201; 113905; .53759 
GCF_019880205.1; 4868966; 130640; .45134 
GCF_019880325.1; 4053259; 114375; .54046 
GCF_019880345.1; 2955738; 78540; .61602 
GCF_019880265.1; 5630426; 159945; .43365 
GCF_019857465.1; 6957985; 182085; .34305 
GCF_019857485.1; 6973947; 183610; .34337 
GCF_019857525.1; 6801364; 176945; .34185 
GCF_019857505.1; 7246739; 188265; .34648 
GCF_019857645.1; 6851655; 178655; .34234 
GCF_019857585.1; 7194566; 186145; .34590 
GCF_019857565.1; 6978990; 180910; .34634 
GCF_019879085.1; 6357435; 159125; .33268 
GCF_019880385.1; 3615312; 96810; .28495 
GCF_019857625.1; 6752953; 173970; .34241 
GCF_019857545.1; 7287575; 188785; .34672 
GCF_019857605.1; 7322868; 189335; .34722 
GCF_019880365.1; 4523219; 115145; .40059 
GCF_019884725.1; 3464326; 85370; .31449 
GCF_019880425.1; 4259544; 116080; .53774 
GCF_019884805.1; 2249067; 65800; .31044 
GCF_019880485.1; 4329382; 118755; .54017 
GCF_019880465.1; 5324240; 147575; .45111 
GCF_019890875.1; 2203661; 61240; .48876 
GCF_019884785.1; 4703829; 119535; .68089 
GCF_019880305.1; 8848776; 204200; .29587 
GCF_019890815.1; 4825416; 130810; .59327 
GCF_019890835.1; 4974294; 155360; .49332 
GCF_019890855.1; 4941470; 153715; .49286 
GCF_019890915.1; 2607360; 89190; .27625 
GCF_019890935.1; 3476825; 97545; .52973 
GCF_019890895.1; 6299881; 171140; .44921 
GCF_019891015.1; 2715494; 72835; .66012 
GCF_019890955.1; 5007197; 181695; .42557 
GCF_019890995.1; 4978737; 146045; .48003 
GCF_019890975.1; 5374548; 146320; .42663 
GCF_019891395.1; 4153563; 105990; .40435 
GCF_019891035.1; 4929701; 156980; .49284 
GCF_019900285.2; 5553281; 156915; .42494 
GCF_019900325.2; 5706115; 161410; .43204 
GCF_019900345.2; 5604279; 159045; .43161 
GCF_019900305.2; 6053524; 170950; .43654 
GCF_019891175.1; 6586713; 157480; .49212 
GCF_019903175.1; 3911922; 99125; .60726 
GCF_019896115.1; 7049048; 146395; .56769 
GCF_019900745.2; 5485897; 155100; .42857 
GCF_019900765.2; 5517284; 156435; .42752 
GCF_019903195.1; 3905578; 98915; .60723 
GCF_019903235.1; 3774421; 105595; .60410 
GCF_019903215.1; 3871134; 98545; .60633 
GCF_019900825.1; 5431019; 151970; .42162 
GCF_019903155.1; 4209332; 108690; .60585 
GCF_019904215.1; 3028583; 76100; .68083 
GCF_019900785.2; 5644669; 159135; .42874 
GCF_019900805.2; 5565026; 157765; .42831 
GCF_019904235.1; 3462389; 88970; .42629 
GCF_019900845.1; 5036373; 112675; .55935 
GCF_019904255.1; 3033660; 77945; .65233 
GCF_019895115.1; 9579981; 199790; .31603 
GCF_019915285.1; 2150656; 60490; .60028 
GCF_019904275.1; 4714917; 112615; .63563 
GCF_019904195.1; 6342891; 159320; .54012 
GCF_019915265.1; 3901248; 109210; .63983 
GCF_019904315.1; 3924253; 96305; .39350 
GCF_019904295.1; 4717284; 123305; .43297 
GCF_019915325.1; 5716364; 159640; .42977 
GCF_019915305.1; 5858960; 164135; .43023 
GCF_019915405.1; 2840286; 77595; .66671 
GCF_019915425.1; 2961749; 81875; .66749 
GCF_019923545.1; 585846; 19080; .70275 
GCF_019923565.1; 586495; 19095; .70306 
GCF_019923585.1; 586018; 19095; .70264 
GCF_019915585.1; 3000019; 83695; .66798 
GCF_019916005.1; 2690508; 77575; .59529 
GCF_019915345.1; 5783737; 164780; .42997 
GCF_019916085.1; 2567824; 63285; .57640 
GCF_019904175.1; 12258905; 297025; .28272 
GCF_019916025.1; 3655376; 136600; .70901 
GCF_019915505.1; 5496998; 173415; .49409 
GCF_019915525.1; 5776912; 181845; .49403 
GCF_019915545.1; 5547060; 173615; .49310 
GCF_019915565.1; 5517052; 156185; .42401 
GCF_019930605.1; 2739905; 61290; .57188 
GCF_019915985.1; 5047406; 130005; .36631 
GCF_019930545.1; 3427813; 91715; .54702 
GCF_019915365.1; 8572226; 209640; .34145 
GCF_019924635.1; 4452227; 116775; .30582 
GCF_019915485.1; 7302439; 194340; .34534 
GCF_019930705.1; 1950163; 58160; .61674 
GCF_019924095.1; 3973787; 104165; .52343 
GCF_019915465.1; 7352962; 196160; .34572 
GCF_019930725.1; 2680857; 61725; .60153 
GCF_019915445.1; 7271342; 192015; .34488 
GCF_019930585.1; 4405742; 116485; .33454 
GCF_019930565.1; 5286913; 146135; .45319 
GCF_019930685.1; 4269596; 100975; .62616 
GCF_019930765.1; 3494372; 86635; .61389 
GCF_019930645.1; 5439786; 139200; .33412 
GCF_019930665.1; 5820548; 161005; .59124 
GCF_019930865.1; 1878698; 55135; .68511 
GCF_019930805.1; 3523346; 86780; .61438 
GCF_019930845.1; 2247387; 65205; .44484 
GCF_019930905.1; 2043103; 61395; .61434 
GCF_019930925.1; 1995397; 47865; .61456 
GCF_019930825.1; 4527383; 117080; .40302 
GCF_019930625.1; 7601300; 184395; .32434 
GCF_019930945.1; 1761033; 50020; .67804 
GCF_019930785.1; 6350534; 156330; .33481 
GCF_019930885.1; 4559279; 112940; .61433 
GCF_019930985.1; 1983244; 57405; .68598 
GCF_019930745.1; 7111149; 177290; .33066 
GCF_019931005.1; 2014556; 55185; .61921 
GCF_019930965.1; 4848984; 136820; .45384 
GCF_019931025.1; 4146758; 104505; .70741 
GCF_019967855.1; 2190896; 57870; .58577 
GCF_019931675.1; 4190785; 111865; .29068 
GCF_019967875.1; 1744972; 52000; .68105 
GCF_019931715.1; 4407338; 152830; .56487 
GCF_019931635.1; 4857845; 143175; .47878 
GCF_019967715.1; 2856271; 74530; .61412 
GCF_019931755.1; 4617041; 129425; .59137 
GCF_019931735.1; 4952428; 123550; .57410 
GCF_019933155.2; 5551514; 147015; .59926 
GCF_019931695.1; 5501072; 151165; .45175 
GCF_019931575.1; 5302615; 130025; .31830 
GCF_019967935.1; 3065815; 75520; .53153 
GCF_019931045.1; 6645447; 166135; .36583 
GCF_019967955.1; 3067051; 81725; .44132 
GCF_019967975.1; 3115211; 81180; .43484 
GCF_019968075.1; 2887797; 74050; .43251 
GCF_019968035.1; 3023128; 78600; .42365 
GCF_019968015.1; 3022635; 78630; .42366 
GCF_019967995.1; 3010948; 78420; .42330 
GCF_019968055.1; 2948523; 75455; .43375 
GCF_019967915.1; 5681451; 165955; .48864 
GCF_019968605.1; 4448131; 102815; .68277 
GCF_019933235.1; 8319292; 189900; .28314 
GCF_019968665.1; 5389122; 148865; .61587 
GCF_019968685.1; 6044217; 162455; .46447 
GCF_019968705.1; 6343140; 173335; .46521 
GCF_019968765.1; 5207105; 148035; .45100 
GCF_019968725.1; 6543729; 177345; .46508 
GCF_019968745.1; 6128189; 164670; .46558 
GCF_019968785.1; 4953900; 140190; .44593 
GCF_019968825.1; 5607813; 159160; .44845 
GCF_019968805.1; 5145235; 145220; .44687 
GCF_019968845.1; 5321646; 145250; .40828 
GCF_019968865.1; 5338173; 152475; .44584 
GCF_019968885.1; 6327311; 175750; .44521 
GCF_019969235.1; 5218304; 153710; .47947 
GCF_019969255.1; 5051477; 147160; .48135 
GCF_019969195.1; 4989280; 144885; .48008 
GCF_019969505.1; 5609839; 177905; .49469 
GCF_019969525.1; 5594428; 176925; .49431 
GCF_019969485.1; 5607027; 177545; .49464 
GCF_019969625.1; 5048363; 160620; .49310 
GCF_019970955.1; 4990185; 161120; .48951 
GCF_019969565.1; 5629134; 178725; .49462 
GCF_019969605.1; 5213085; 167535; .49097 
GCF_019970895.1; 4988547; 161035; .48951 
GCF_019969585.1; 5646810; 179590; .49468 
GCF_019969545.1; 5639040; 178835; .49462 
GCF_019969645.1; 5213135; 167715; .49097 
GCF_019970975.1; 5176019; 166335; .49082 
GCF_019970995.1; 4931981; 158165; .49101 
GCF_019971015.1; 5378865; 171465; .49136 
GCF_019968905.1; 9666951; 211265; .30079 
GCF_019971035.1; 5327575; 169345; .49144 
GCF_019971055.1; 5327662; 169250; .49144 
GCF_019971075.1; 5346408; 170020; .49144 
GCF_019973675.1; 1942694; 56525; .61205 
GCF_019972775.1; 4973600; 131695; .39088 
GCF_019973715.1; 2168974; 63460; .30978 
GCF_019971115.1; 5358734; 170435; .49126 
GCF_019973615.1; 5060099; 128050; .43756 
GCF_019973855.1; 1625436; 44585; .60884 
GCF_019973875.1; 1648491; 45335; .60996 
GCF_019973695.1; 5187037; 148095; .44451 
GCF_019973995.1; 1670812; 45640; .61030 
GCF_019973655.1; 5365386; 132555; .53399 
GCF_019974055.1; 1709873; 47380; .60948 
GCF_019973735.1; 3399898; 85610; .36143 
GCF_019974315.1; 2256250; 66735; .31342 
GCF_019974155.1; 2224734; 65535; .31443 
GCF_019974115.1; 2368477; 85755; .68046 
GCF_019973775.1; 5227341; 134740; .34501 
GCF_019973635.1; 6699221; 183365; .45009 
GCF_019973835.1; 5135204; 135980; .38950 
GCF_019974355.1; 2484815; 73510; .31473 
GCF_019974395.1; 2207754; 66005; .31329 
GCF_019974375.1; 2410874; 71805; .31389 
GCF_019974095.1; 3524215; 86745; .61466 
GCF_019974135.1; 3250239; 71960; .29251 
GCF_019973795.1; 5485871; 170650; .49468 
GCF_019974435.1; 4233425; 110735; .32716 
GCF_019974075.1; 5602770; 153600; .40548 
GCF_019976835.1; 5300792; 167505; .49177 
GCF_019976975.1; 5411881; 130875; .38428 
GCF_019977275.1; 4479971; 108230; .34310 
GCF_019976915.1; 5208403; 164175; .49186 
GCF_019977195.1; 5057813; 121400; .38310 
GCF_019977255.1; 5080198; 129165; .38303 
GCF_019977235.1; 5432015; 129390; .38387 
GCF_019977295.1; 4903712; 118050; .37631 
GCF_019977495.1; 3255623; 86850; .61474 
GCF_019976755.1; 8098682; 192725; .59233 
GCF_019977335.1; 4136170; 100725; .33415 
GCF_019977575.1; 3354321; 90140; .61494 
GCF_019977395.1; 4808652; 117275; .34275 
GCF_019977355.1; 5300924; 126790; .33677 
GCF_019977375.1; 4769907; 115735; .34550 
GCF_019997865.1; 4058095; 107115; .60602 
GCF_019977655.1; 6192468; 153300; .70449 
GCF_020003145.1; 2947456; 80495; .66559 
GCF_020002245.1; 4396284; 124420; .55958 
GCF_020008065.1; 2453119; 55095; .40296 
GCF_020008085.1; 2075571; 59715; .60032 
GCF_020002285.1; 5102025; 150865; .50220 
GCF_019977775.1; 6738184; 165055; .55910 
GCF_019977755.1; 6952539; 171770; .55941 
GCF_020003165.1; 3015623; 82735; .66563 
GCF_019977795.1; 6986889; 173205; .56048 
GCF_020023735.2; 2311263; 53245; .49355 
GCF_020023755.1; 2128736; 59610; .60812 
GCF_020002335.2; 5297576; 122995; .35033 
GCF_019977815.1; 7024688; 177355; .56050 
GCF_019977835.1; 7024239; 177515; .56051 
GCF_020002305.1; 5272322; 155480; .50394 
GCF_020023775.1; 2371648; 68895; .60924 
GCF_020023255.1; 4704852; 152760; .49196 
GCF_020023425.1; 4912787; 145405; .50101 
GCF_020008105.1; 5102973; 119560; .35210 
GCF_020034535.1; 2986444; 81865; .66711 
GCF_020023465.1; 5874102; 166375; .43385 
GCF_020023445.1; 5988169; 167645; .43211 
GCF_020025155.1; 3744477; 96690; .39051 
GCF_020023795.1; 4888185; 145025; .47800 
GCF_020034555.1; 2358622; 65775; .62851 
GCF_020024955.1; 4264134; 114135; .60882 
GCF_019977735.1; 12676254; 309210; .61268 
GCF_020042445.1; 1751820; 51865; .68152 
GCF_020041925.1; 2566006; 64480; .56029 
GCF_020042225.1; 2508424; 68025; .62522 
GCF_020042125.1; 2589308; 70930; .62570 
GCF_020042585.1; 1730363; 51625; .68203 
GCF_020042005.1; 2889442; 78495; .62823 
GCF_020034575.1; 4619122; 150585; .49211 
GCF_020042525.1; 1751598; 51975; .68154 
GCF_020042605.1; 1751210; 52040; .68152 
GCF_020042285.1; 3854171; 92605; .63022 
GCF_020034595.1; 4605508; 149580; .49221 
GCF_020034635.1; 5120852; 161105; .49382 
GCF_020026305.1; 9053746; 207180; .29056 
GCF_020042345.1; 5024475; 105575; .56066 
GCF_020042685.1; 2242746; 61945; .62903 
GCF_020041945.1; 5761908; 151405; .54590 
GCF_020042725.1; 2887981; 79030; .66707 
GCF_020035495.1; 8643595; 214100; .38743 
GCF_020034615.1; 8469401; 191540; .28010 
GCF_020035535.1; 8328670; 207080; .38740 
GCF_020042625.1; 4852391; 135560; .44134 
GCF_020042665.1; 4629963; 113645; .31143 
GCF_020035515.1; 8327613; 207200; .38740 
GCF_020042705.1; 4757554; 154785; .49230 
GCF_020043425.2; 5303026; 123090; .35054 
GCF_020079945.1; 3935717; 109500; .43627 
GCF_020047135.1; 5130645; 131985; .48235 
GCF_020047155.1; 5045025; 129605; .43800 
GCF_020084865.1; 2886597; 73780; .62898 
GCF_020080045.1; 4953265; 125190; .39314 
GCF_020091325.1; 3220645; 84150; .61941 
GCF_020080085.1; 4745892; 117040; .33980 
GCF_020084885.1; 4025088; 108540; .53386 
GCF_020091365.1; 4673631; 101385; .54474 
GCF_020084945.1; 4986814; 124125; .36346 
GCF_020080125.1; 5607548; 156555; .43002 
GCF_020080145.1; 5799067; 164630; .43120 
GCF_020091305.1; 6496001; 129805; .56987 
GCF_020091345.1; 5439726; 110225; .57858 
GCF_020091485.1; 3980922; 87660; .54062 
GCF_020091385.1; 5508841; 113200; .57945 
GCF_020091405.1; 7109132; 142845; .56610 
GCF_020091465.1; 5425670; 120105; .57388 
GCF_020091445.1; 5701165; 128040; .54775 
GCF_020091425.1; 7229943; 210605; .56220 
GCF_020097015.1; 2290575; 68285; .64472 
GCF_020097035.1; 2284793; 69245; .64405 
GCF_020097095.1; 2286974; 68680; .64385 
GCF_020096995.1; 3327948; 84675; .33014 
GCF_020097055.1; 2244673; 66975; .64210 
GCF_020097075.1; 2380077; 71470; .64618 
GCF_020091545.1; 5148392; 111880; .57312 
GCF_020091505.1; 6511038; 185900; .57264 
GCF_020091565.1; 5353918; 114580; .56570 
GCF_020091665.1; 4880541; 135770; .54925 
GCF_020097135.1; 2260925; 67855; .64000 
GCF_020097115.1; 2389638; 71670; .64608 
GCF_020097155.1; 2715124; 69530; .27532 
GCF_020091525.1; 7219869; 152850; .57748 
GCF_020091645.1; 5403551; 168700; .49494 
GCF_020097335.1; 2169549; 61790; .60081 
GCF_020097175.1; 4437525; 115210; .40276 
GCF_020097215.1; 4484739; 111835; .70727 
GCF_020097375.1; 2155504; 50470; .52414 
GCF_020091585.1; 8778448; 229155; .50635 
GCF_020097255.1; 3912513; 101045; .67660 
GCF_020097295.1; 4502210; 116110; .40249 
GCF_020097355.1; 4062727; 109370; .61722 
GCF_020097315.1; 4654108; 121670; .40599 
GCF_020097195.1; 4849890; 138125; .44560 
GCF_020097235.1; 5148447; 144570; .44694 
GCF_020097275.1; 5366953; 114885; .56710 
GCF_020097435.1; 1804957; 48730; .68948 
GCF_020097455.1; 1976446; 49115; .68654 
GCF_020097655.1; 2647386; 70120; .39078 
GCF_020097615.1; 2625941; 62215; .37240 
GCF_020097495.1; 2953882; 71745; .31702 
GCF_020097755.1; 2879817; 79240; .66663 
GCF_020099275.1; 2744313; 66195; .37144 
GCF_020097415.1; 5291647; 148555; .42026 
GCF_020097395.1; 5183553; 144650; .44583 
GCF_020099295.1; 4169093; 104555; .71363 
GCF_020097475.1; 4762078; 183445; .50080 
GCF_020099215.1; 4848979; 136870; .45384 
GCF_020099375.1; 3571865; 94055; .57750 
GCF_020099255.1; 5148447; 144445; .44694 
GCF_020099175.1; 5636322; 156465; .42197 
GCF_020099235.1; 5148447; 144385; .44694 
GCF_020138335.1; 3254179; 80275; .70958 
GCF_020099335.1; 5198801; 148695; .46661 
GCF_020138375.1; 3425115; 84605; .71148 
GCF_020138355.1; 3373595; 82135; .71048 
GCF_020132105.1; 4117002; 106620; .60834 
GCF_020138435.1; 3539811; 87325; .71187 
GCF_020138415.1; 3604435; 89990; .71159 
GCF_020138395.1; 3595819; 89100; .71140 
GCF_020132085.1; 4751318; 117025; .34073 
GCF_020105775.1; 4907913; 143135; .50267 
GCF_020138475.1; 3383001; 83860; .71142 
GCF_020138455.1; 3581282; 88595; .71197 
GCF_020138535.1; 3101822; 78635; .71293 
GCF_020138555.1; 3067365; 77440; .71186 
GCF_020138515.1; 3371024; 83445; .71124 
GCF_020099355.1; 7103765; 173315; .33582 
GCF_020138495.1; 3695065; 92975; .71314 
GCF_020138575.1; 3109825; 78555; .71267 
GCF_020099395.1; 7859767; 181935; .27506 
GCF_020138595.1; 3433643; 84675; .71118 
GCF_020138615.1; 3112703; 78925; .71213 
GCF_020138635.1; 3097744; 77290; .71278 
GCF_020138675.1; 3033023; 74620; .71221 
GCF_020138655.1; 3122881; 77985; .71230 
GCF_020138695.1; 3127524; 77500; .71194 
GCF_020138715.1; 3416930; 83710; .71143 
GCF_020138735.1; 3397083; 85060; .71095 
GCF_020138755.1; 3013158; 75575; .71186 
GCF_020138775.1; 3357312; 112045; .71033 
GCF_020143085.2; 1853321; 54825; .68435 
GCF_020138795.1; 3476737; 85565; .71116 
GCF_020139215.1; 3451385; 85360; .71027 
GCF_020139235.1; 3526947; 86955; .71157 
GCF_020139295.1; 3153574; 79855; .71252 
GCF_020139275.1; 3564860; 87870; .71131 
GCF_020139255.1; 3679710; 91885; .71200 
GCF_020149525.1; 4244814; 116945; .53663 
GCF_020149575.1; 4466878; 115820; .40314 
GCF_020149465.1; 5755186; 184885; .49192 
GCF_020149625.1; 5143042; 164875; .49077 
GCF_020149605.1; 5025124; 160485; .49200 
GCF_020149545.1; 5082743; 147085; .44382 
GCF_020149665.1; 5082884; 161945; .49219 
GCF_020149645.1; 5380934; 170400; .49351 
GCF_020149765.1; 4965436; 137135; .41664 
GCF_020149505.1; 6414860; 155355; .36458 
GCF_020149995.1; 1973755; 54525; .61601 
GCF_020149685.1; 5078770; 162495; .49273 
GCF_020149705.1; 5128951; 164390; .48956 
GCF_020149915.1; 3347740; 76240; .57576 
GCF_020150295.1; 806544; 22440; .71008 
GCF_020149785.1; 5921039; 169090; .43459 
